chain_id,dp,mass,fraction_m1,fraction_m2,sequence
478,298,41717.69200000002,0.47315436241610737,0.5268456375838926,1221212121112112211221212212122221121212121221211212111121212222122122121212111121122221212121212122212121212122122121122122212212212211121221221112211212121212122212221212212221121211221222122112121212221122112112121212122121221212121122112121221212122112121121221212121212111121121221212112221211
479,9,1209.4800000000002,0.5555555555555556,0.4444444444444444,222111121
480,1,104.152,1.0,0.0,1
481,71,9775.772000000006,0.5070422535211268,0.49295774647887325,21122122121221211212111211211121212121211211212121221221212122121212212
482,75,10464.492000000007,0.48,0.52,122122121121122212221121212121112121121121212212212221121121212222122112211
483,221,31044.895999999953,0.4660633484162896,0.5339366515837104,22122221222212212112121121112122212112111111211212112212211212112111211221222212212122121212121122111121112122122122211212222121212211112211122221212112212221221122212221212212121222211122212221212221212111112112221221221
484,156,21962.063999999988,0.46153846153846156,0.5384615384615384,121211222121212212211212212212121221221221222121221121212121212211122121221121122112111211222222121211221211121212112121212211222112112221212112122122222121
485,231,32018.387999999934,0.4935064935064935,0.5064935064935064,121222122122211212122121221112121221122122112122211221222121121212112111211221211121212212112122111212211212212121121212121212221212112212121121112122122111221121212221122121221212121121121121121121221222212222121121211112211212212
486,29,3904.772,0.5517241379310345,0.4482758620689655,21121221121112122112112122112
487,4,484.63599999999997,0.75,0.25,1211
488,37,5418.268000000001,0.3783783783783784,0.6216216216216216,1212112212122222111222212221222212112
489,36,4973.976000000001,0.5,0.5,112112222122121212221121112121221211
490,61,8802.280000000004,0.4098360655737705,0.5901639344262295,2112212122122112212211221212121211221222221211221221212221221
491,181,25790.367999999966,0.43646408839779005,0.56353591160221,2212122111212121212221221221222221212212121222121212121212122121211222212222212112212122122112221121112121221221212121121211221212122211212212112112211121212222121212122122211212112
492,53,7696.952000000004,0.39622641509433965,0.6037735849056604,21122222121212212222122122122212212111222111212121221
493,137,19575.008,0.4306569343065693,0.5693430656934306,21221212112121212121221222121212212121112212211221121212222121222121221221212111121221211212221122121112222212222112212121222212121212221
494,149,21164.97199999999,0.4429530201342282,0.5570469798657718,12122121221211122121122212121222122122212122212121212212221212122222121212121121221122112212212211211221212112112122212212121121212212121112122211212
495,246,34873.19999999995,0.44715447154471544,0.5528455284552846,112121212121212222122212221121212212211211121222221222121121211211121212121121122121212121212122121212121122221212112221121122121212121122121222122121122121122122112121121222221212122212212112121212222221122221212122212121212121211112122122122212
496,27,3764.4959999999996,0.48148148148148145,0.5185185185185185,121222112212121212121212121
497,21,3003.5280000000002,0.42857142857142855,0.5714285714285714,212121222122122112112
498,3,516.54,0.0,1.0,222
499,3,448.512,0.3333333333333333,0.6666666666666666,212
500,15,2038.4760000000006,0.5333333333333333,0.4666666666666667,212121212121211
501,51,7012.452000000003,0.5098039215686274,0.49019607843137253,211121211121211222212121221122121221221211212121211
502,26,3796.3999999999996,0.38461538461538464,0.6153846153846154,21221212122222211221221211
503,211,29867.319999999952,0.45023696682464454,0.5497630331753555,2121221212121121222112112122221212111122211111212222121222122121121121221122111222122112121212112212221212221122222221212112212211212221212122121222221121212122121221212112112112122121212122212121112121221212122
504,4,620.692,0.25,0.75,2221
505,343,47492.98000000006,0.4956268221574344,0.5043731778425656,1211122112121212122212222211212122211212121222121212222211222112112112121212122122121211221212121121212112111212212121221212112212121212111212221222112122221222111212111211212121212122212112122122111221122122112222121221211212222121122121212121121122212121212211112121212221221111211111212111211212212212112121212112122121211211212121121212111
506,32,4421.312,0.5,0.5,21111121221221221121212121122122
507,2,276.332,0.5,0.5,12
508,405,55855.18800000012,0.5037037037037037,0.4962962962962963,212121212211212121221221112222122222121212112211212121212112112121212112121222112121212121212121212121112121212212121121221222112112112112121212212112212221222111211212112112112122112121212121212122221211221212221112122212121221222211121222212112121212122121121212121211212112221212121112221112212211221121111221212112122221212122212112121121211112121112112211121221212221211212111211211112122121212121121
509,49,6736.1200000000035,0.5102040816326531,0.4897959183673469,1121212122111122121112112212112122121222212211212
510,9,1345.5360000000003,0.3333333333333333,0.6666666666666666,222122121
511,93,13223.592000000011,0.44086021505376344,0.5591397849462365,221222212122112211211222211111212221211212122111221222211112121212122121121112112212222222222
512,134,18650.3,0.48507462686567165,0.5149253731343284,12221212121121111211212212222212112211222121212222221211221212211221212212122122122121212122111121121121122121221121112212111121122121
513,10,1381.6600000000003,0.5,0.5,2221211121
514,114,15682.896000000013,0.5087719298245614,0.49122807017543857,121112222211211211121222212121121212121111222221112121212121221211121222121111112221121122222212111121212121121222
515,89,12602.90000000001,0.449438202247191,0.550561797752809,21212222122222111212221211212221212221221121212212112212121212211211211212211212121112122
516,224,31425.37999999994,0.46875,0.53125,12121122112221211221221221222221212122112121221211211212122121111212121221211222212221121121121112221221122121212112221221211122121221211221221212212122221212121211212122212122112122121212121121212122122112111212122211121212
517,19,2523.1120000000005,0.5789473684210527,0.42105263157894735,1212212111211212211
518,73,9848.020000000006,0.547945205479452,0.4520547945205479,2122111212222121221212212111122122121121211111211212121212112212111111221
519,262,35995.40799999994,0.5114503816793893,0.48854961832061067,1221121121212112112122112111212121121211211221212221222121211211211112221112112221212121212121221111212121122121212212121121121211222212212121211212212121212221212121221121222122111212122212121121121121212111121211111211212212112121212122212122212221222121212121
520,31,4317.16,0.4838709677419355,0.5161290322580645,2111222212121122121212122121121
521,54,7392.936000000003,0.5185185185185185,0.48148148148148145,121212111121212121212211211222222211112121112122112122
522,174,24381.023999999972,0.47126436781609193,0.5287356321839081,121122212121212122122112112122222121112222212211112212111222121112112121212122222212112212122121211221212212221211212122112221122122112212111212112212222111212212112121211121
523,158,22170.367999999984,0.46835443037974683,0.5316455696202531,21211211212122121211212212121221221212221212112122121221212122212112212112212112122222111212111222122212112212122121112112212212121122121212211212212121122121
524,284,39919.42399999999,0.4647887323943662,0.5352112676056338,12221121112121221222212212211122211121221121222111221121211211212122221222221212121212122212222212122212121121121221212112122112212121122212122121212121212121211112112122221221221212122221121212122121212212211212122121121211212122212211112121121212122121211112111222221221212122211121
525,85,11846.15200000001,0.4823529411764706,0.5176470588235295,2221112111221121211221212122121112212221122111112121222122111212212212112121212222122
526,28,3596.536,0.6428571428571429,0.35714285714285715,1112211111212121212111211212
527,106,14985.736000000012,0.4528301886792453,0.5471698113207547,1222212122112212122122222122212111212222112112122212121212212212121222121211211222211221212112111121121211
528,33,4525.464,0.5151515151515151,0.48484848484848486,212122112121112122111121212221212
529,19,2523.1120000000005,0.5789473684210527,0.42105263157894735,1122111221122121121
530,1,172.18,0.0,1.0,2
531,17,2382.8360000000002,0.47058823529411764,0.5294117647058824,22221121122111221
532,20,2899.3759999999997,0.4,0.6,21212212111211222222
533,83,11841.932000000008,0.43373493975903615,0.5662650602409639,12212121212222211121222112221212112122121211221212112212122122122121121212112212222
534,13,1966.2280000000005,0.3076923076923077,0.6923076923076923,2212221212212
535,33,4661.52,0.45454545454545453,0.5454545454545454,121122121212212212121212121222121
536,50,7112.384000000004,0.44,0.56,12121212122121211212121222122212121221221221212121
537,69,9703.524000000005,0.463768115942029,0.5362318840579711,212121121212122121221221222121222212211211222111221211112212112112122
538,47,6799.928000000003,0.40425531914893614,0.5957446808510638,12122222121212212212121121222211212121222212121
539,148,20244.48399999999,0.5202702702702703,0.4797297297297297,1112121121121212121111212221121212121221212121221121122121121121211212112112222212112121222221211122122121212121212121221212122112121112212121121112
540,47,6595.844000000003,0.46808510638297873,0.5319148936170213,11221211222122122112211221211121222212211211212
541,142,19823.655999999995,0.4788732394366197,0.5211267605633803,1221121222112212212212121222121121212112111211211212221112112122121222221122212111222121221212211221121212112122121212122122121121222121212111
542,96,13604.076000000012,0.4479166666666667,0.5520833333333334,112121212122121212211211212221212122122122221212121211211221121212212111212221222212221121221221
543,2,344.36,0.0,1.0,22
544,345,47701.28400000003,0.4985507246376812,0.5014492753623189,212112112212221212121212121222121121212121121221212212112121211121121122121221211211121121211221211221212121122121222121221212121221212112211112112112211121211222112111121111221212112112121222121211121121222121212122221221211221122122112211212211122212121121221121222122211212111212121212212121121212222211221222111122122222112112111222221211212
545,91,13015.288000000011,0.42857142857142855,0.5714285714285714,2211212122111211122212121222121212221121221212212222121221222212121121212121221212222111212
546,333,47199.76800000003,0.44744744744744747,0.5525525525525525,221112111221221212122121212122221212122112211122222112222111121212121222121212112121212121222121222122122122121211212121121122212122121221121212121212212212222112212212122212211211212111211121121212122221211222111122211221212211222112212121212122112212122212122122212211221122221211211212222122221212212112121212121212122121212112122
547,240,33636.03599999995,0.4708333333333333,0.5291666666666667,211212211211221122212221112122122212122222111211212211121221212121121212212111212212121212221211111121121221211222211122122222221212122211221212212122212121111121212121212121221222112121122222121121211211222212122212211121212121122112121212
548,375,52798.65600000009,0.4613333333333333,0.5386666666666666,211212111222222222112121212121122221212121221211221212111121112121122121122222212122221212121222121212212111221212122121222221211212222111221122211222212121212122122121112222212122121121121122121122112211212211211122121212221212221212211211212211211121112122122121111212111212121221211122212122122121212122121221121121212221221121212121212212212122122122212111221112122212122
549,29,4244.911999999999,0.3793103448275862,0.6206896551724138,21212212212112121221212222212
550,843,117460.3439999991,0.48279952550415184,0.5172004744958482,122111111112112121212111211212221112112122122212111222121112212211221212122221212211221211212122121211122121122221122211221212212121121221222112122122121222122122121122122211122121212111221121211212111121121212111121212212112112121122122112121121112121212211222212121211212121121212121212212112121211121112122112122122211212212112212112122222122122112121222121121211111222122211121111221221211212221121212122121212212111122112121221121211211212222112122222221221121212112122122222122112121112112121121121112221222221221212212122112122121222121122122112222212112212121121212112121221212112212212111221112221122112122112222222122112212122211221212221212212121212122112212112111212121221212211212112122121212122212122121211221122122121212211121221121122121221212112221211112122212211221211221122112121122121121212212122121212222121112212221211212
551,81,11633.628000000008,0.41975308641975306,0.5802469135802469,221222112222212121212222112222212221212212121212121222211122212121211121121112211
552,139,19443.172,0.4748201438848921,0.5251798561151079,2122121212122211122212121221222111122121221212121121221221212111212111121221221212211212121212212112221122112121222121212112211121221212212
553,251,35053.819999999956,0.47808764940239046,0.5219123505976095,12121212221122121221121121221112122111112221222222211121121211112211222212221212212121212122121121222111212121212122211221221212211212211212121211211211121121212212112212121221121221121222212122221211211221221212122212221122211212121221111211222121121
554,201,28349.603999999952,0.4577114427860697,0.5422885572139303,212121122122121212221222121222112112111222221211222111212112112112122222112121222112222121212222212111112212122122121121221121221221121211212122122122211121112211222212121211221112111221212212221212122
555,26,3728.372,0.4230769230769231,0.5769230769230769,21221222122112122122211121
556,29,4108.855999999999,0.4482758620689655,0.5517241379310345,11121121221222212122212211221
557,76,10840.756000000008,0.4342105263157895,0.5657894736842105,1211212122122122212111122212112222221112121212221221212212212122211221212121
558,78,10844.976000000008,0.48717948717948717,0.5128205128205128,212122221212221211112122121122121121221211112112111221222212211212122112122121
559,58,8149.684000000004,0.46551724137931033,0.5344827586206896,1122122221112221222121212212122212111211212211212121122121
560,399,56046.612000000096,0.46616541353383456,0.5338345864661654,121221222121121212122121222122122111111212221212211221222111211222121122221212211212212121221121122121112112121112212121221212121212121212111212212221212111212212212212121222212112122122121212121221121222112211222122111211121212121112121121212112122121121222121222112121211121222122212212221121212222221221212112221212211121121212112122121121221212221212221122122122212121122212121212212121221211121
561,17,2314.8080000000004,0.5294117647058824,0.47058823529411764,21221221211211121
562,172,24308.77599999998,0.45348837209302323,0.5465116279069767,2121122121122212221212221222221212121222121211111121221212112122112122122121121121211122122112112212212212222211121122112212122221121212211221221221112121212121221212212212
563,156,21962.063999999984,0.46153846153846156,0.5384615384615384,121211112212112212221221221211121121212122122221222221222112121212112121212211112121222121221211212121212212122222121211112111221211212221121212222122121122
564,10,1381.6600000000003,0.5,0.5,1222111212
565,102,13956.876000000011,0.5196078431372549,0.4803921568627451,211122211112212221211212121212211221212112122121221111212111212211222111211211222111221222121112112122
566,99,13712.448000000011,0.494949494949495,0.5050505050505051,121121221221212212221211212121211212121222112121212212122221212121212112212112122112111221212211111
567,59,8185.808000000005,0.4915254237288136,0.5084745762711864,12111211111222121211212121212121211221212122121222221212122
568,176,24113.13199999998,0.5170454545454546,0.48295454545454547,11212121222121121211211111212212121121221222211112121121121212212212121211211221212112121221112112112121121121211211222211222112122221121122122212221112121211212121211221222121
569,9,1277.5080000000003,0.4444444444444444,0.5555555555555556,121122122
570,20,2763.32,0.5,0.5,12212212212121122111
571,277,38918.24799999997,0.4657039711191336,0.5342960288808665,1212121122121212111221211221121222212121221121222121122212121221211121221212212122122212212211222121211121212222112222121211122121212121111212221212121221222111221212121221211121211221211122112121221212211212121212212212122122112212121121221122122211212121212112212212212122121
572,230,32798.59999999993,0.43478260869565216,0.5652173913043478,11211222212221211212121221222121121221212211212222122222121211122212211221212222122212121211221222121212121212212212212121212121111211221222212122112122212121211221111121221212211212122222121212122212112112221222121112121212212212
573,184,25762.68399999997,0.47282608695652173,0.5271739130434783,1212222112221212111121221122211121121211212221222111212121221212122212221121221122111221212212221212121121222112112212121211221221212121211121221212212122122121112211122112212112222121
574,34,4629.616,0.5294117647058824,0.47058823529411764,2122121112121212121121122121212112
575,160,22582.755999999983,0.45625,0.54375,2211221122122122221212121222121121122211222121221222121121212122112122121211221212112222212112221121212112111221112212112122112222112121221212122122122211221111
576,236,32403.091999999917,0.5127118644067796,0.4872881355932203,22111211121212212112112112121211221112121212111112122121122122121212121212122112121222212121222221212122122121212222122112212212112222112122121222212211211112112122121122211211111222112112121111111212122111212121212211211212122212121111
577,37,5282.212000000001,0.43243243243243246,0.5675675675675675,2121121212112122122121212122112222212
578,220,30736.659999999945,0.4772727272727273,0.5227272727272727,2112212121211212121211212121121212121212111211212121221221211221212221221221222112122121212121212212221121222112121121212122122121212112221112112111212221121212211212111212122212221212212212121211221212121212221212121221
579,9,1073.4240000000002,0.7777777777777778,0.2222222222222222,211111112
580,171,23796.45599999998,0.4853801169590643,0.5146198830409356,211122221212222121112121111121211122221222112222221111212112122122212112211221211221212212121211212111212112112122211121211122212122121222221121211222121121221221211212112
581,52,7252.6600000000035,0.4807692307692308,0.5192307692307693,1121221211221121211221122122122121222121112112122122
582,48,6768.024000000003,0.4583333333333333,0.5416666666666666,212221122222121122121112122111221222222112111112
583,205,28426.071999999946,0.4926829268292683,0.5073170731707317,2121212121222221222122212112221212212111211212111212122121212112121112122121212122212112122122121111122112121212121222211122122112122112111221222121222212111212111212221111212122112221211212121111221122121
584,63,8670.444000000005,0.5079365079365079,0.49206349206349204,212121122112211211212122222122111212122121221221211211211112121
585,230,32526.487999999943,0.45217391304347826,0.5478260869565217,21222121122212121112112121212121211212121222121122121121121221212212112112122122121211221221222122121222212121212121221221121221212121212121212121212121212122121121121221222122122121122122121212112212221211211212212122212221212122
586,6,760.9680000000001,0.6666666666666666,0.3333333333333333,211121
587,4,552.664,0.5,0.5,1221
588,13,1694.1160000000004,0.6153846153846154,0.38461538461538464,1211112121212
589,124,17132.58400000001,0.5,0.5,1221122121121121211212112212121112121121212222212212121212212122122111221211211221121211122211211212222112112211212122212211
590,77,10808.852000000008,0.4675324675324675,0.5324675324675324,21121221212211121121222112111221121212221222122121121212122212212122121211212
591,86,12290.444000000009,0.43023255813953487,0.5697674418604651,22122212212111222112211212222121222111212121212221211212221122121221222121112212212112
592,32,4625.396,0.40625,0.59375,21122111221212221221221122212212
593,166,23615.83599999999,0.4397590361445783,0.5602409638554217,2121222122211121121212121112121221221221121211211122122211212222112121112122211212122121221121222121221222121221212211222112122121221211222221211122222222112222112112
594,65,9150.860000000006,0.46153846153846156,0.5384615384615384,22211211212121121112122221121211122122121222212121212222212112121
595,59,7709.612000000004,0.6101694915254238,0.3898305084745763,21112121212221112111121211121121211111121212211122112122211
596,10,1381.6600000000003,0.5,0.5,1212121212
597,55,8177.368000000006,0.34545454545454546,0.6545454545454545,2221222222121212112212112122121221221211222222221212212
598,30,4144.98,0.5,0.5,212212212111211112121122122212
599,21,2935.5,0.47619047619047616,0.5238095238095238,121212122211212112122
600,68,9667.400000000005,0.4411764705882353,0.5588235294117647,22121212121212121212211221221212121222122212112121222121121212122121
601,66,9118.956000000006,0.5,0.5,122212121211211222112212121122121122122121212112121211121121221221
602,56,7941.380000000005,0.44642857142857145,0.5535714285714286,11212222211222212211121112211121212212211211211212222222
603,76,10704.700000000008,0.4605263157894737,0.5394736842105263,1212121212212121121212221211122121121221212212211212122121211212221222212121
604,17,2518.8920000000003,0.35294117647058826,0.6470588235294118,11222122212121222
605,136,19402.827999999998,0.4338235294117647,0.5661764705882353,2112212112222211212122212212122222112221221212121212222121211221212122211212121212212121212121212221121122121121221211211212212121121222
606,10,1381.6600000000003,0.5,0.5,2211212112
607,20,2627.2640000000006,0.6,0.4,11212122121211212111
608,18,2282.9040000000005,0.6666666666666666,0.3333333333333333,211211111221112211
609,9,1277.5080000000003,0.4444444444444444,0.5555555555555556,221212112
610,45,6251.484000000002,0.4888888888888889,0.5111111111111111,122121121212211121212212122122122121211211221
611,109,15026.08000000001,0.5045871559633027,0.4954128440366973,1211122112121211211222222122221121211211121212112122111121221211122212221221212212111211212111121121222212122
612,385,53976.23200000009,0.4701298701298701,0.5298701298701298,1212122222212212121221222222221211211221212212112121122111212212121211121212111112112211211212121212121222222212121212121222112112122121212121221212112122121112122112112222111212121122222121221211212121212222212122212112121112121121212121111212221122222212121112121112212122122112212211112212121222112121112121221211222222121212122212112121121221211211122221212212212211212122112212112
613,29,4040.8279999999995,0.4827586206896552,0.5172413793103449,12112211222212121121221212121
614,2,208.304,1.0,0.0,11
615,181,25382.199999999975,0.4696132596685083,0.5303867403314917,1122212122212121221121221222212121222121212121121112121211111111212211222122121212112212121211222112121221212221211121212122112121212122212121121222211221112122212212212211222221112
616,19,2795.224,0.3684210526315789,0.631578947368421,1222112221212122122
617,98,13404.21200000001,0.5204081632653061,0.47959183673469385,21121122122121212211121111112212121212121121211121112212121222221121122121112112221112212121212222
618,409,56816.0200000001,0.4889975550122249,0.511002444987775,2212221211212112112221122121121212121212112122111211211111211212111122221121221221221212212121121212112122122222121212121212212121121112212211222112121211112111221221211112212121222121211211222212211221121212212122121121212121222121211212122211221122221212122112211211212122221122112212111211212121221112212222222112112121221212121121112212211122111222121222122212221212122111121211212112112121222112122221121
619,44,6215.360000000002,0.45454545454545453,0.5454545454545454,22222121221111221111222121222111122212212112
620,31,4385.188,0.45161290322580644,0.5483870967741935,1212222211112112122212122211221
621,352,48770.48800000004,0.4943181818181818,0.5056818181818182,2212121122212121112112221122211212111222121121212111211211122211212211212121211221212222212121121121212121212221121112122121112121211111121221211211212121121212212221211212112212221212121212212221221221221221122112121211121121211212121212212221212211211212212112121221212212121112112121121212122211212122121212112222111221222211212121222122121221212121
622,32,4625.396,0.40625,0.59375,22121212212222222121211212121121
623,22,3243.736,0.36363636363636365,0.6363636363636364,2122222121212122122112
624,2,276.332,0.5,0.5,21
625,77,10672.796000000008,0.4935064935064935,0.5064935064935064,12211121121212212121212111211222212212212121211112211212212121221212222121211
626,67,9699.304000000006,0.40298507462686567,0.5970149253731343,2121221212212221222222111221121221222112111211212222122122212121221
627,63,8874.528000000006,0.4603174603174603,0.5396825396825397,221211212122111212122121212112121212212221212221211221122121212
628,18,2555.0160000000005,0.4444444444444444,0.5555555555555556,122122222121211121
629,33,4865.604,0.36363636363636365,0.6363636363636364,222121121121211122122221222221222
630,2,344.36,0.0,1.0,22
631,53,7424.840000000004,0.4716981132075472,0.5283018867924528,11212121212121221221212121122221112222112112221212121
632,94,13123.66000000001,0.4787234042553192,0.5212765957446809,2212121221222121212112212121122122121211211212221211212121211221212111222121211121221121212212
633,4,552.664,0.5,0.5,2121
634,59,8457.920000000004,0.423728813559322,0.576271186440678,12222112122211222112212212221212221212122121212121122211211
635,314,43112.012,0.5127388535031847,0.4872611464968153,12122212112122212212121121221212121112121121222111221112211112221112111212211112221211121122221122221222212122212212121112112212122122112212121212121112221221121212121212211212112121121212211121222111212221211212111111212211212112112122122112121212211121122121211121212112112121212121212212212211221212121121211221
636,98,13880.408000000012,0.4489795918367347,0.5510204081632653,21121211221212212221212112121221222212221112212222121121212122212221121212221121211121211121212122
637,24,3520.0679999999998,0.375,0.625,212212221112212221221122
638,71,9843.800000000007,0.49295774647887325,0.5070422535211268,12121221212112122121212111221112121222121221222121112212211211121212122
639,48,6768.024000000002,0.4583333333333333,0.5416666666666666,121121211222221212121212222212222112112111122121
640,242,33980.39599999996,0.4669421487603306,0.5330578512396694,11121221212121112121121211221222112211211121212121211221211211211212122121212212121212212222121211212121122122212221212221121221122121211211221122222112111121212221221212212221122222121221221212212211112212121212212212212221211212212121221121
641,78,11185.116000000009,0.4230769230769231,0.5769230769230769,121221222212121212221211212122212212121212112122212121212122122121212212121212
642,284,39647.312000000005,0.4788732394366197,0.5211267605633803,12212111122112222122211212121212111212221221122112121212112121212121121222111222121211221212122112112121212212212121121212122112222222112122111212112212121212212122122111212121122111212121121221222112212122112212212222122212122211222222121212121121211121212112112212112112121221211121
643,83,12046.01600000001,0.39759036144578314,0.6024096385542169,12222122122212121122121211121212121121212121222122212212122112221222122112122222122
644,68,9667.400000000007,0.4411764705882353,0.5588235294117647,22212121221211221121212112212121212212112111212122111212221221222222
645,29,3836.7439999999992,0.5862068965517241,0.41379310344827586,11212121111112111121212222212
646,82,11601.72400000001,0.45121951219512196,0.5487804878048781,1112121112212121212112122212222122221221121222122121211221112121221221212221212121
647,17,2314.8080000000004,0.5294117647058824,0.47058823529411764,21221111121221122
648,12,1726.0200000000004,0.4166666666666667,0.5833333333333334,212121212122
649,361,50252.08000000006,0.48476454293628807,0.5152354570637119,1211121212212121112112121112112121221121222111112222122212121121121222212121122111221211121112212122121112121211222212112122121212121211212122121221221121122121122112121211211221111221212212212212212212121221222121111222112121212222122121221211211222121212212121221111221212122211121122121222212212122121121121212122221212211212221221221221121122112212121121212
650,63,8874.528000000006,0.4603174603174603,0.5396825396825397,112121222111212121121221222221221221211121122121121212212122221
651,160,21766.419999999976,0.53125,0.46875,1221112122111111212111211112121211222211122112212112122121212212122212121221212111212121212122212212121221211121122221211121121221122112111211112222121112122121
652,38,5250.308000000001,0.5,0.5,12121121212212121211121221221212121122
653,58,8421.796000000006,0.39655172413793105,0.603448275862069,1221122222212122112211121212122121222221212212121221221212
654,141,19991.615999999995,0.44680851063829785,0.5531914893617021,212111111212221222122222122121122121211212121122111222122211121121221221222112121211212221212122212122121222212212121212121211211212221221221
655,234,32330.84399999993,0.5,0.5,221222112121121211212121211122221121212122121111211121212121221211211221221212111121112212212211222121222122221121221212121121111222121212121211222111212122212122112121211211212122122121121112221221112121221222121121122211121221121212
656,110,15538.400000000014,0.45454545454545453,0.5454545454545454,12111211212121211212212121212122121122221212212122121221211221211222122212122121212122121221112211212121222221
657,122,17060.336000000007,0.47540983606557374,0.5245901639344263,21122111212121211212112222121111212211222212121222121212121212211222221221212221112122112211212121222111222121211221211112
658,106,14781.652000000011,0.4811320754716981,0.5188679245283019,2122121211221121212212221221212222121121211221111222121211221121121212211221212111212112222121212121212211
659,368,51185.22800000006,0.48641304347826086,0.5135869565217391,11221212112121221211121211121212122111211212212121121221212121212112121212112212121112221221121212122212212122221221222121221212121112121212221212121212112121212121121211122112121122121211212111122122212112122222221112111221112212122222111121212122121121121112222212222121221221212121211121212112112222212221112121221121221212112212221221221112112121212122121212121212
660,135,19094.591999999997,0.45185185185185184,0.5481481481481482,211212211122122211212121221221212212121212211121222211211121222212122122121222122122121111212121212221222122212212121122112212122112111
661,235,32230.911999999935,0.5148936170212766,0.4851063829787234,1112112111222212121211212121212222112212122121122121211211221112121212211211112211121212121121112121212121211121212212112121211222221211212122112121221111212112221221121221122121122112112121221121222122121122211122121211222121122211122
662,38,5318.336000000001,0.47368421052631576,0.5263157894736842,22212111212212121211121122212112122221
663,73,10120.132000000007,0.4931506849315068,0.5068493150684932,2122221122121112221211111121211212222121212122121212121211222121212112121
664,42,5802.972000000002,0.5,0.5,221122112111112111122121221222122212211122
665,124,17608.780000000006,0.4435483870967742,0.5564516129032258,2111222112212121222121212212212121121212121221211222121221212222212122112122111211222221122121212122121121211221221212212121
666,28,4140.759999999999,0.35714285714285715,0.6428571428571429,1212212121212222122221212122
667,54,7120.824000000003,0.5925925925925926,0.4074074074074074,121221212111212211121212121121122112122211112112112111
668,64,8978.680000000006,0.46875,0.53125,1122121121212121221221111211222121212212221211222212122121112212
669,22,3175.708,0.4090909090909091,0.5909090909090909,2222112122212112122211
670,196,27284.61999999995,0.4846938775510204,0.5153061224489796,1222212112221211211121212211212112122112121212121212112121221221121222112212212122122112212121212212111211222122222121221221221111222121122122221212122121112112121212111221211122121211122112121211
671,41,5766.848000000002,0.4634146341463415,0.5365853658536586,11122122121221222121211212112122112212221
672,6,828.9960000000001,0.5,0.5,112122
673,49,6872.176000000003,0.46938775510204084,0.5306122448979592,1121212121211222211121212212211221212221221221211
674,120,17260.200000000015,0.4166666666666667,0.5833333333333334,221211212121222121111221212121212211222221222122112221212121222112212212212212121221212121222121212122112121212122121222
675,9,1277.5080000000003,0.4444444444444444,0.5555555555555556,122211221
676,41,5902.904000000001,0.4146341463414634,0.5853658536585366,22122212121212122121212221122112212121212
677,426,59811.108000000124,0.4671361502347418,0.5328638497652582,212121122121221221211212211122122221122121121122111212112122112212121121212212121221212221212122212212121122121212122122112121211212121221211221121221122122121121222122121212112111121221212122212121221212121221212211212111212121222122121122122121212111212221121211122112221221212211121221121121112121221221222222212212111222222121122121212121212112112112121221121112121221212221111212122122222122121211212221221222221121121122
678,385,53500.03600000008,0.4883116883116883,0.5116883116883116,2112111122121212121212211212121212212121212121221212112111211222121112211212221121212122212122212221122211121212122211212121121212121112121112121222121121122121212111222122121211222112112121121122121121222122122122121212121212122112222111211221212121212121111221112212212121122122121112121121212212222121121211212212212121221211212211212112212121212112122112222122111222122212121222121
679,71,9979.856000000005,0.4647887323943662,0.5352112676056338,22112212121221211221212222122212222121211211121112121221212121121221112
680,1,104.152,1.0,0.0,1
681,416,57953.25200000012,0.4831730769230769,0.5168269230769231,21212121212122212122112121221122221122212221122121222221212121212211211212121212121212111112122122121122212212112212121212122212122112112222121122221212121211212121212222112121211121121212111112121211222111212212122221211211212211221122211121212121121211212111221222121211212121212121212122112212112212212121212122112112121211222121112111211121212122112222121211221212122122212121121111212212121212221212121222121212
682,12,1794.0480000000005,0.3333333333333333,0.6666666666666666,212122122221
683,37,5078.128000000001,0.5135135135135135,0.4864864864864865,1212121212121112221222121211121211212
684,107,15225.944000000014,0.4392523364485981,0.5607476635514018,21212112222112122112122121122212212212121221221121122111212121221212111212121221222212121222221221122212121
685,131,18473.900000000005,0.4580152671755725,0.5419847328244275,22121221212112211212121221212121221222122112122122121211122222212211121211121212212121222121222112121222122122111111121221112122212
686,46,6423.664000000002,0.4782608695652174,0.5217391304347826,1121222122212122122121221212121111212212211112
687,173,24208.84399999998,0.47398843930635837,0.5260115606936416,12121211212121211121221211221121212222212121212112121212121212112121221212112222121212122211212221222111112112121221221211212121211212121222222122121212121212121212122111222
688,28,3868.6479999999997,0.5,0.5,1221122121221211221112121221
689,15,2242.5600000000004,0.3333333333333333,0.6666666666666666,121221222212212
690,48,6768.024000000003,0.4583333333333333,0.5416666666666666,212122122112212121212121212112121212221212121212
691,52,7388.716000000004,0.4423076923076923,0.5576923076923077,2121221212221212211121221211222122212211212122112112
692,37,5282.212000000001,0.43243243243243246,0.5675675675675675,2121211112121212121212212212212212222
693,19,2727.1960000000004,0.42105263157894735,0.5789473684210527,1222122122211211212
694,42,5734.944000000001,0.5238095238095238,0.47619047619047616,212121122112121212212121121212112121212121
695,188,26791.54399999997,0.43617021276595747,0.5638297872340425,21222112212112122121222211122212212122122121221122221121221212212221212211221221211212121211122112122121122112121221221222112121112212212112221111212112222212221122212122121112121222121222
